[peak]id_number	mz	rtime	apex(scan number)	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records
F435	189.12723541259766	573.508392	1636	kp30_188.12	M0,M+H+	None	188.11995991262452	3-Buten-2-one 1-(2,3,6-trimethyl phenyl)	(HMDB0059677$3-Buten-2-one 1-(2,3,6-trimethyl phenyl);HMDB0059683$1-H-Inden-1-one,2,3-dihydro-3,3,5,6-tetramethyl;HMDB0059697$1-(2,3,6-trimethyl phenyl)-3-Buten-2-one;HMDB0031855$5-Methyl-2-phenyl-2-hexenal;HMDB0037292$2-Butyl-3-phenyl-2-propen-1-al)	('C13H16O_188.120115', '', 1)
F437	132.08074951171875	102.05167200000001	219	kp31_90.0469	M0,ACN	None	90.04693697414797			
F690	133.0841293334961	102.05167200000001	219	kp31_90.0469	13C/12C,ACN	None	90.04693697414797			
F905	91.05421447753906	102.995664	222	kp31_90.0469	M0,M+H+	None	90.04693697414797			
F691	133.0841293334961	278.567502	741	kp32_131.0735	13C/12C,M+H+	None	131.0734854558374	3-Methylindole	(HMDB0000466$3-Methylindole;HMDB0034236$Benzenepropanenitrile)	('C9H9N_131.073499', '', 1)
F438	132.08074951171875	278.567502	741	kp32_131.0735	M0,M+H+	None	131.0734854558374	3-Methylindole	(HMDB0000466$3-Methylindole;HMDB0034236$Benzenepropanenitrile)	('C9H9N_131.073499', '', 1)
F439	132.08074951171875	292.137168	782	kp33_131.0735	M0,M+H+	None	131.0734854558374	3-Methylindole	(HMDB0000466$3-Methylindole;HMDB0034236$Benzenepropanenitrile)	('C9H9N_131.073499', '', 1)
F692	133.0841293334961	291.167418	779	kp33_131.0735	13C/12C,M+H+	None	131.0734854558374	3-Methylindole	(HMDB0000466$3-Methylindole;HMDB0034236$Benzenepropanenitrile)	('C9H9N_131.073499', '', 1)
F748	133.10506439208984	33.678012	8	kp34_131.0945	13C/12C,M+H+	None	131.0944954231714	N-(2-Hydroxyethyl)-morpholine	(HMDB0060650$N-(2-Hydroxyethyl)-morpholine;HMDB0061716$N-methylvaline;HMDB0000172$L-Isoleucine;HMDB0000557$L-Alloisoleucine;HMDB0000687$L-Leucine;HMDB0001645$L-Norleucine;HMDB0001901$Aminocaproic acid;HMDB0003640$Beta-Leucine;HMDB0013773$D-Leucine;HMDB0029168$3-Aminocaproic acid;HMDB0033923$(±)-erythro-Isoleucine;HMDB0036382$6-Deoxyfagomine;HMDB0240479$Alanine betaine)	('C6H13NO2_131.094629', '', 1)
F3075	154.0836639404297	32.7406248	5	kp34_131.0945	M0,Na/H	None	131.0944954231714	N-(2-Hydroxyethyl)-morpholine	(HMDB0060650$N-(2-Hydroxyethyl)-morpholine;HMDB0061716$N-methylvaline;HMDB0000172$L-Isoleucine;HMDB0000557$L-Alloisoleucine;HMDB0000687$L-Leucine;HMDB0001645$L-Norleucine;HMDB0001901$Aminocaproic acid;HMDB0003640$Beta-Leucine;HMDB0013773$D-Leucine;HMDB0029168$3-Aminocaproic acid;HMDB0033923$(±)-erythro-Isoleucine;HMDB0036382$6-Deoxyfagomine;HMDB0240479$Alanine betaine)	('C6H13NO2_131.094629', '', 1)
F1810	173.12847137451172	33.052894200000004	6	kp34_131.0945	M0,ACN	None	131.0944954231714	N-(2-Hydroxyethyl)-morpholine	(HMDB0060650$N-(2-Hydroxyethyl)-morpholine;HMDB0061716$N-methylvaline;HMDB0000172$L-Isoleucine;HMDB0000557$L-Alloisoleucine;HMDB0000687$L-Leucine;HMDB0001645$L-Norleucine;HMDB0001901$Aminocaproic acid;HMDB0003640$Beta-Leucine;HMDB0013773$D-Leucine;HMDB0029168$3-Aminocaproic acid;HMDB0033923$(±)-erythro-Isoleucine;HMDB0036382$6-Deoxyfagomine;HMDB0240479$Alanine betaine)	('C6H13NO2_131.094629', '', 1)
F812	134.1084213256836	33.3656202	7	kp34_131.0945	13C/12C*2,M+H+	None	131.0944954231714	N-(2-Hydroxyethyl)-morpholine	(HMDB0060650$N-(2-Hydroxyethyl)-morpholine;HMDB0061716$N-methylvaline;HMDB0000172$L-Isoleucine;HMDB0000557$L-Alloisoleucine;HMDB0000687$L-Leucine;HMDB0001645$L-Norleucine;HMDB0001901$Aminocaproic acid;HMDB0003640$Beta-Leucine;HMDB0013773$D-Leucine;HMDB0029168$3-Aminocaproic acid;HMDB0033923$(±)-erythro-Isoleucine;HMDB0036382$6-Deoxyfagomine;HMDB0240479$Alanine betaine)	('C6H13NO2_131.094629', '', 1)
F476	132.1018524169922	33.678012	8	kp34_131.0945	M0,M+H+	None	131.0944954231714	N-(2-Hydroxyethyl)-morpholine	(HMDB0060650$N-(2-Hydroxyethyl)-morpholine;HMDB0061716$N-methylvaline;HMDB0000172$L-Isoleucine;HMDB0000557$L-Alloisoleucine;HMDB0000687$L-Leucine;HMDB0001645$L-Norleucine;HMDB0001901$Aminocaproic acid;HMDB0003640$Beta-Leucine;HMDB0013773$D-Leucine;HMDB0029168$3-Aminocaproic acid;HMDB0033923$(±)-erythro-Isoleucine;HMDB0036382$6-Deoxyfagomine;HMDB0240479$Alanine betaine)	('C6H13NO2_131.094629', '', 1)
F503	163.9765396118164	855.6454799999999	2529	kp35_162.9695	M0,M+H+	None	162.9695158818628			
F591	164.98040008544922	854.0257799999999	2524	kp35_162.9695	13C/12C,M+H+	None	162.9695158818628			
F3632	212.06790924072266	347.2824	948	kp36_189.0789	M0,Na/H	None	189.0788843004419	Indole-3-propionic acid	(HMDB0002302$Indole-3-propionic acid;HMDB0014970$Phensuximide;HMDB0029738$Indole-3-methyl acetate)	('C11H11NO2_189.078979', '', 1)
F619	191.08934020996094	347.2824	948	kp36_189.0789	13C/12C,M+H+	None	189.0788843004419	Indole-3-propionic acid	(HMDB0002302$Indole-3-propionic acid;HMDB0014970$Phensuximide;HMDB0029738$Indole-3-methyl acetate)	('C11H11NO2_189.078979', '', 1)
F834	192.09337615966797	347.2824	948	kp36_189.0789	13C/12C*2,M+H+	None	189.0788843004419	Indole-3-propionic acid	(HMDB0002302$Indole-3-propionic acid;HMDB0014970$Phensuximide;HMDB0029738$Indole-3-methyl acetate)	('C11H11NO2_189.078979', '', 1)
F530	190.0860824584961	347.2824	948	kp36_189.0789	M0,M+H+	None	189.0788843004419	Indole-3-propionic acid	(HMDB0002302$Indole-3-propionic acid;HMDB0014970$Phensuximide;HMDB0029738$Indole-3-methyl acetate)	('C11H11NO2_189.078979', '', 1)
F563	164.0537872314453	53.6728812	71	kp37_161.0398	13C/12C*2,M+H+	None	161.0397950163843			
F3966	162.04706573486328	53.9876142	72	kp37_161.0398	M0,M+H+	None	161.0397950163843			
F565	86.09641647338867	33.678012	8	kp38_85.0891	M0,M+H+	None	85.08910633637127	Piperidine	(HMDB0034301$Piperidine)	('C5H11N_85.089149', '', 1)
F623	87.0997543334961	33.3656202	7	kp38_85.0891	13C/12C,M+H+	None	85.08910633637127	Piperidine	(HMDB0034301$Piperidine)	('C5H11N_85.089149', '', 1)
F696	88.10304260253906	33.3656202	7	kp38_85.0891	13C/12C*2,M+H+	None	85.08910633637127	Piperidine	(HMDB0034301$Piperidine)	('C5H11N_85.089149', '', 1)
F764	165.9879379272461	845.27868	2497	kp39_163.9772	13C/12C,M+H+	None	163.9771948674585			
F594	164.98435974121094	843.67608	2492	kp39_163.9772	M0,M+H+	None	163.9771948674585			
F602	191.01720428466797	32.7406248	5	kp40_190.0099	M0,M+H+	None	190.00991672463624			
F6305	228.9728126525879	33.052894200000004	6	kp40_190.0099	M0,K/H	None	190.00991672463624			
F3677	212.99950408935547	32.7406248	5	kp40_190.0099	M0,Na/H	None	190.00991672463624			
F769	192.02048873901367	33.052894200000004	6	kp40_190.0099	13C/12C,M+H+	None	190.00991672463624			
F673	88.04730606079102	36.520224	17	kp41_86.0367	13C/12C,M+H+	None	86.03673275503176	gamma-Butyrolactone	(HMDB0000549$gamma-Butyrolactone;HMDB0002523$Oxolan-3-one;HMDB0003407$Diacetyl;HMDB0010720$But-2-enoic acid;HMDB0031209$Ethenyl acetate;HMDB0033977$Methyl acrylate;HMDB0034439$Isocrotonic acid)	('C4H6O2_86.036779', '', 1)
F603	87.0440673828125	36.520224	17	kp41_86.0367	M0,M+H+	None	86.03673275503176	gamma-Butyrolactone	(HMDB0000549$gamma-Butyrolactone;HMDB0002523$Oxolan-3-one;HMDB0003407$Diacetyl;HMDB0010720$But-2-enoic acid;HMDB0031209$Ethenyl acetate;HMDB0033977$Methyl acrylate;HMDB0034439$Isocrotonic acid)	('C4H6O2_86.036779', '', 1)
F3685	213.00425720214844	828.27168	2444	kp42_190.0151	M0,Na/H	None	190.01507905650473			
F610	191.02245330810547	828.27168	2444	kp42_190.0151	M0,M+H+	None	190.01507905650473			
F805	192.0257110595703	827.95782	2443	kp42_190.0151	13C/12C,M+H+	None	190.01507905650473			
F615	191.07005310058594	378.09407400000003	1040	kp43_190.0628	M0,M+H+	None	190.06277378591554	7-Methoxy-6-methyl-2H-1-benzopyran-2-one	(HMDB0032991$7-Methoxy-6-methyl-2H-1-benzopyran-2-one;HMDB0039359$Methyl (Z,Z)-10-hydroxy-2,8-decadiene-4,6-diynoate;HMDB0040326$7-Hydroxy-2,5-dimethyl-4H-1-benzopyran-4-one;HMDB0040731$Avenalumic acid;HMDB0040938$Coixinden A;HMDB0041122$(S)-2,3-Dihydro-5-hydroxy-2-methyl-1,4-naphthoquinone;HMDB0129361$1-(4-methoxy-1-benzofuran-5-yl)ethan-1-one)	('C11H10O3_190.062994', '', 1)
F827	192.07340240478516	378.09407400000003	1040	kp43_190.0628	13C/12C,M+H+	None	190.06277378591554	7-Methoxy-6-methyl-2H-1-benzopyran-2-one	(HMDB0032991$7-Methoxy-6-methyl-2H-1-benzopyran-2-one;HMDB0039359$Methyl (Z,Z)-10-hydroxy-2,8-decadiene-4,6-diynoate;HMDB0040326$7-Hydroxy-2,5-dimethyl-4H-1-benzopyran-4-one;HMDB0040731$Avenalumic acid;HMDB0040938$Coixinden A;HMDB0041122$(S)-2,3-Dihydro-5-hydroxy-2-methyl-1,4-naphthoquinone;HMDB0129361$1-(4-methoxy-1-benzofuran-5-yl)ethan-1-one)	('C11H10O3_190.062994', '', 1)
F618	191.0853042602539	569.048304	1622	kp44_190.0782	M0,M+H+	None	190.07815464529054			
F829	192.0889129638672	568.728294	1621	kp44_190.0782	13C/12C,M+H+	None	190.07815464529054			
F632	165.0521240234375	239.082996	624	kp45_164.0449	M0,M+H+	None	164.04491718801515			
F811	166.0556182861328	240.103374	627	kp45_164.0449	13C/12C,M+H+	None	164.04491718801515			
F815	166.0579833984375	570.6372899999999	1627	kp46_164.0473	13C/12C,M+H+	None	164.04733952077882	Methyl Phenylglyoxalate	(HMDB0062605$Methyl Phenylglyoxalate;HMDB0000205$Phenylpyruvic acid;HMDB0001713$m-Coumaric acid;HMDB0002035$4-Hydroxycinnamic acid;HMDB0002641$2-Hydroxycinnamic acid;HMDB0012225$Enol-phenylpyruvate;HMDB0030677$cis-p-Coumaric acid;HMDB0041592$Coumarinic acid;HMDB0125104$3-(3-hydroxyphenyl)prop-2-enoic acid;HMDB0126545$3-phenyloxirane-2-carboxylic acid;HMDB0128076$3-(4-hydroxyphenyl)prop-2-enoic acid;HMDB0129375$4-methoxy-1-benzofuran-6-ol;HMDB0134028$3-(2-hydroxyphenyl)prop-2-enoic acid;HMDB0134029$3-(2,3-dihydroxyphenyl)prop-2-enal;HMDB0134030$3-(2,5-dihydroxyphenyl)prop-2-enal;HMDB0134031$3-(2-hydroxyphenyl)oxirane-2-carbaldehyde;HMDB0141767$(2E)-3-(3,4-dihydroxyphenyl)prop-2-enal;HMDB0141768$3-(4-hydroxyphenyl)oxirane-2-carbaldehyde)	('C9H8O3_164.047344', '', 1)
F635	165.05460357666016	570.32016	1626	kp46_164.0473	M0,M+H+	None	164.04733952077882	Methyl Phenylglyoxalate	(HMDB0062605$Methyl Phenylglyoxalate;HMDB0000205$Phenylpyruvic acid;HMDB0001713$m-Coumaric acid;HMDB0002035$4-Hydroxycinnamic acid;HMDB0002641$2-Hydroxycinnamic acid;HMDB0012225$Enol-phenylpyruvate;HMDB0030677$cis-p-Coumaric acid;HMDB0041592$Coumarinic acid;HMDB0125104$3-(3-hydroxyphenyl)prop-2-enoic acid;HMDB0126545$3-phenyloxirane-2-carboxylic acid;HMDB0128076$3-(4-hydroxyphenyl)prop-2-enoic acid;HMDB0129375$4-methoxy-1-benzofuran-6-ol;HMDB0134028$3-(2-hydroxyphenyl)prop-2-enoic acid;HMDB0134029$3-(2,3-dihydroxyphenyl)prop-2-enal;HMDB0134030$3-(2,5-dihydroxyphenyl)prop-2-enal;HMDB0134031$3-(2-hydroxyphenyl)oxirane-2-carbaldehyde;HMDB0141767$(2E)-3-(3,4-dihydroxyphenyl)prop-2-enal;HMDB0141768$3-(4-hydroxyphenyl)oxirane-2-carbaldehyde)	('C9H8O3_164.047344', '', 1)
F892	192.14612579345703	604.42542	1733	kp47_190.1356	13C/12C,M+H+	None	190.13555820974366	dehydro-beta-Ionone	(HMDB0059904$dehydro-beta-Ionone;HMDB0059906$Megastigmatrienone;HMDB0013804$beta-Damascenone;HMDB0036178$2-(3-Phenylpropyl)tetrahydrofuran;HMDB0036572$3,5,8-Megastigmatrien-7-one;HMDB0036685$2,2,6,7-Tetramethylbicyclo[4.3.0]nona-1(9),4-dien-8-one;HMDB0037763$xi-3-(4-Isopropylphenyl)-2-methylpropanal)	('C13H18O_190.135765', '', 1)
F644	191.1428985595703	605.0538	1735	kp47_190.1356	M0,M+H+	None	190.13555820974366	dehydro-beta-Ionone	(HMDB0059904$dehydro-beta-Ionone;HMDB0059906$Megastigmatrienone;HMDB0013804$beta-Damascenone;HMDB0036178$2-(3-Phenylpropyl)tetrahydrofuran;HMDB0036572$3,5,8-Megastigmatrien-7-one;HMDB0036685$2,2,6,7-Tetramethylbicyclo[4.3.0]nona-1(9),4-dien-8-one;HMDB0037763$xi-3-(4-Isopropylphenyl)-2-methylpropanal)	('C13H18O_190.135765', '', 1)
F791	134.0681610107422	499.85515200000003	1409	kp48_132.0575	13C/12C,M+H+	None	132.05752094778077	Indanone	(HMDB0059602$Indanone;HMDB0059847$2-Methylcumarone;HMDB0060671$Atropaldehyde;HMDB0003441$Cinnamaldehyde;HMDB0032072$(Z)-Cinnamaldehyde)	('C9H8O_132.057515', '', 1)
F679	133.06478881835938	500.18326800000006	1410	kp48_132.0575	M0,M+H+	None	132.05752094778077	Indanone	(HMDB0059602$Indanone;HMDB0059847$2-Methylcumarone;HMDB0060671$Atropaldehyde;HMDB0003441$Cinnamaldehyde;HMDB0032072$(Z)-Cinnamaldehyde)	('C9H8O_132.057515', '', 1)
F792	134.0681610107422	510.61394399999995	1442	kp49_132.0575	13C/12C,M+H+	None	132.05752094778077	Indanone	(HMDB0059602$Indanone;HMDB0059847$2-Methylcumarone;HMDB0060671$Atropaldehyde;HMDB0003441$Cinnamaldehyde;HMDB0032072$(Z)-Cinnamaldehyde)	('C9H8O_132.057515', '', 1)
F680	133.06478881835938	510.61394399999995	1442	kp49_132.0575	M0,M+H+	None	132.05752094778077	Indanone	(HMDB0059602$Indanone;HMDB0059847$2-Methylcumarone;HMDB0060671$Atropaldehyde;HMDB0003441$Cinnamaldehyde;HMDB0032072$(Z)-Cinnamaldehyde)	('C9H8O_132.057515', '', 1)
F741	133.10113525390625	422.75128199999995	1174	kp50_132.0938	M0,M+H+	None	132.09384830984132	p-Mentha-1,3,5,8-tetraene	(HMDB0029641$p-Mentha-1,3,5,8-tetraene)	('C10H12_132.0939', '', 1)
F806	134.1044692993164	422.417286	1173	kp50_132.0938	13C/12C,M+H+	None	132.09384830984132	p-Mentha-1,3,5,8-tetraene	(HMDB0029641$p-Mentha-1,3,5,8-tetraene)	('C10H12_132.0939', '', 1)
F749	133.10506439208984	36.520224	17	kp51_132.0978	M0,M+H+	None	132.0977888921167	2-Heptanethiol	(HMDB0032303$2-Heptanethiol;HMDB0032304$Heptane-1-thiol)	('C7H16S_132.097271', '', 1)
F813	134.1084213256836	36.8354742	18	kp51_132.0978	13C/12C,M+H+	None	132.0977888921167	2-Heptanethiol	(HMDB0032303$2-Heptanethiol;HMDB0032304$Heptane-1-thiol)	('C7H16S_132.097271', '', 1)
F1001	136.00420379638672	825.76536	2436	kp52_132.9903	13C/12C*2,M+H+	None	132.99030313406007			
F758	133.99766540527344	826.0783200000001	2437	kp52_132.9903	M0,M+H+	None	132.99030313406007			
F1157	168.03030395507812	828.58608	2445	kp53_165.0165	13C/12C*2,M+H+	None	165.01647577199952			
F780	166.02391052246094	828.27168	2444	kp53_165.0165	M0,M+H+	None	165.01647577199952			
F783	134.05998992919922	182.506392	455	kp54_133.0527	M0,M+H+	None	133.05273731740968	5-Hydroxyindole	(HMDB0059805$5-Hydroxyindole;HMDB0060486$Mandelonitrile;HMDB0061918$1,3-Dihydro-(2H)-indol-2-one;HMDB0004094$Indoxyl;HMDB0029757$4-Hydroxybenzeneacetonitrile;HMDB0032390$2-Methyl-4,5-benzoxazole;HMDB0034666$(±)-2-Hydroxy-2-phenylacetonitrile)	('C8H7NO_133.052764', '', 1)
F901	135.06339263916016	182.506392	455	kp54_133.0527	13C/12C,M+H+	None	133.05273731740968	5-Hydroxyindole	(HMDB0059805$5-Hydroxyindole;HMDB0060486$Mandelonitrile;HMDB0061918$1,3-Dihydro-(2H)-indol-2-one;HMDB0004094$Indoxyl;HMDB0029757$4-Hydroxybenzeneacetonitrile;HMDB0032390$2-Methyl-4,5-benzoxazole;HMDB0034666$(±)-2-Hydroxy-2-phenylacetonitrile)	('C8H7NO_133.052764', '', 1)
F902	135.06339263916016	347.60803799999996	949	kp55_133.0527	13C/12C,M+H+	None	133.05273731740968	5-Hydroxyindole	(HMDB0059805$5-Hydroxyindole;HMDB0060486$Mandelonitrile;HMDB0061918$1,3-Dihydro-(2H)-indol-2-one;HMDB0004094$Indoxyl;HMDB0029757$4-Hydroxybenzeneacetonitrile;HMDB0032390$2-Methyl-4,5-benzoxazole;HMDB0034666$(±)-2-Hydroxy-2-phenylacetonitrile)	('C8H7NO_133.052764', '', 1)
F789	134.05998992919922	347.93415	950	kp55_133.0527	M0,M+H+	None	133.05273731740968	5-Hydroxyindole	(HMDB0059805$5-Hydroxyindole;HMDB0060486$Mandelonitrile;HMDB0061918$1,3-Dihydro-(2H)-indol-2-one;HMDB0004094$Indoxyl;HMDB0029757$4-Hydroxybenzeneacetonitrile;HMDB0032390$2-Methyl-4,5-benzoxazole;HMDB0034666$(±)-2-Hydroxy-2-phenylacetonitrile)	('C8H7NO_133.052764', '', 1)
F1092	136.0970916748047	290.528046	777	kp56_133.083	13C/12C*2,M+H+	None	133.0830498686792			
F793	134.09027099609375	291.167418	779	kp56_133.083	M0,M+H+	None	133.0830498686792			
F1093	136.0970916748047	378.75183599999997	1042	kp57_133.083	13C/12C*2,M+H+	None	133.0830498686792			
F795	134.09027099609375	379.080942	1043	kp57_133.083	M0,M+H+	None	133.0830498686792			
F807	134.10590744018555	33.3656202	7	kp58_133.0986	M0,M+H+	None	133.0986491063501			
F932	135.1092987060547	33.991990799999996	9	kp58_133.0986	13C/12C,M+H+	None	133.0986491063501			
F1046	167.07575225830078	80.890692	155	kp59_165.0651	13C/12C,M+H+	None	165.06511219533937	7-Methylguanine	(HMDB0000897$7-Methylguanine;HMDB0001566$3-Methylguanine;HMDB0003282$1-Methylguanine;HMDB0006040$N2-Methylguanine)	('C6H7N5O_165.06506', '', 1)
F836	166.07238006591797	80.890692	155	kp59_165.0651	M0,M+H+	None	165.06511219533937	7-Methylguanine	(HMDB0000897$7-Methylguanine;HMDB0001566$3-Methylguanine;HMDB0003282$1-Methylguanine;HMDB0006040$N2-Methylguanine)	('C6H7N5O_165.06506', '', 1)
F1069	167.08348846435547	64.413666	105	kp60_165.0729	13C/12C,M+H+	None	165.07288273366945			
F845	166.08018493652344	65.985906	110	kp60_165.0729	M0,M+H+	None	165.07288273366945			
F855	134.99424743652344	828.58608	2445	kp61_133.987	M0,M+H+	None	133.98701008352296			
F958	135.9976806640625	828.27168	2444	kp61_133.987	13C/12C,M+H+	None	133.98701008352296			
F1079	167.09678649902344	61.904076	97	kp62_165.0864	13C/12C,M+H+	None	165.08637531789796			
F862	166.0938720703125	61.276703999999995	95	kp62_165.0864	M0,M+H+	None	165.08637531789796			
F884	166.1133270263672	291.167418	779	kp63_165.106	M0,M+H+	None	165.10598286184327			
F1101	167.11654663085938	290.20953	776	kp63_165.106	13C/12C,M+H+	None	165.10598286184327			
F1222	137.10460662841797	291.167418	779	kp64_134.09	13C/12C*2,M+H+	None	134.08995955699302			
F1095	136.10069274902344	289.259538	773	kp64_134.09	13C/12C,M+H+	None	134.08995955699302			
F917	135.09647369384766	291.167418	779	kp64_134.09	M0,M+H+	None	134.08995955699302			
F1220	137.1033935546875	290.528046	777	kp65_136.096	M0,M+H+	None	136.09595593008058			
F15520	138.10642623901367	290.84740200000005	778	kp65_136.096	13C/12C,M+H+	None	136.09595593008058			
F925	192.9712905883789	869.45292	2571	kp66_191.9644	M0,M+H+	None	191.9644461491968			
F1102	193.9755096435547	867.4828200000001	2565	kp66_191.9644	13C/12C,M+H+	None	191.9644461491968			
F938	167.0204086303711	828.27168	2444	kp67_166.0132	M0,M+H+	None	166.0131579259302			
F1149	168.0238151550293	827.3307	2441	kp67_166.0132	13C/12C,M+H+	None	166.0131579259302			
F1003	167.0562515258789	119.785176	272	kp68_166.049	M0,M+H+	None	166.04901035818116	9-Methylxanthine	(HMDB0059716$9-Methylxanthine;HMDB0001886$3-Methylxanthine;HMDB0001991$7-Methylxanthine;HMDB0010738$1-Methylxanthine), (HMDB0034394$S-Propyl 1-propanesulfinothioate)	('C6H6N4O2_166.049075', '', 1), ('C6H14OS2_166.048606', '', 1)
F1163	168.05967712402344	120.12318	273	kp68_166.049	13C/12C,M+H+	None	166.04901035818116	9-Methylxanthine	(HMDB0059716$9-Methylxanthine;HMDB0001886$3-Methylxanthine;HMDB0001991$7-Methylxanthine;HMDB0010738$1-Methylxanthine), (HMDB0034394$S-Propyl 1-propanesulfinothioate)	('C6H6N4O2_166.049075', '', 1), ('C6H14OS2_166.048606', '', 1)
F1004	167.0562515258789	133.50384	312	kp69_166.049	M0,M+H+	None	166.04901035818116	9-Methylxanthine	(HMDB0059716$9-Methylxanthine;HMDB0001886$3-Methylxanthine;HMDB0001991$7-Methylxanthine;HMDB0010738$1-Methylxanthine), (HMDB0034394$S-Propyl 1-propanesulfinothioate)	('C6H6N4O2_166.049075', '', 1), ('C6H14OS2_166.048606', '', 1)
F1164	168.05967712402344	133.50384	312	kp69_166.049	13C/12C,M+H+	None	166.04901035818116	9-Methylxanthine	(HMDB0059716$9-Methylxanthine;HMDB0001886$3-Methylxanthine;HMDB0001991$7-Methylxanthine;HMDB0010738$1-Methylxanthine), (HMDB0034394$S-Propyl 1-propanesulfinothioate)	('C6H6N4O2_166.049075', '', 1), ('C6H14OS2_166.048606', '', 1)
F1142	194.0892105102539	345.022668	941	kp70_192.0786	13C/12C,M+H+	None	192.07860096487062	(R)-Shinanolone	(HMDB0030580$(R)-Shinanolone;HMDB0030752$Methyl trans-p-methoxycinnamate;HMDB0031610$Allyl phenoxyacetate;HMDB0031623$Ethyl phenylglycidate;HMDB0032591$Dehydrozingerone;HMDB0035275$Isomyristicin;HMDB0035873$Myristicin;HMDB0035894$(Z)-4-Methoxy-6-(1-propenyl)-1,3-benzodioxole;HMDB0037277$Isoeugenol formate;HMDB0037877$Eugenyl formate;HMDB0040268$Ethyl 3-oxo-3-phenylpropanoate;HMDB0040446$Benzyl acetoacetate;HMDB0041007$1'-Hydroxychavicol acetate;HMDB0041481$4-(3,4-Methylenedioxyphenyl)-2-butanone;HMDB0126380$2,2-dimethyl-2H-chromene-5,7-diol;HMDB0126381$2,2-dimethyl-2H-chromene-5,6-diol;HMDB0126382$5,5-dimethyl-3,6-dioxatricyclo[5.4.0.0²,⁴]undeca-1(11),7,9-trien-11-ol;HMDB0126383$2-(hydroxymethyl)-2-methyl-2H-chromen-5-ol;HMDB0129370$1-(4-methoxy-1-benzofuran-5-yl)ethan-1-ol;HMDB0131282$ethyl (2E)-3-(4-hydroxyphenyl)prop-2-enoate;HMDB0133439$4-(4-hydroxy-3-methoxyphenyl)but-3-en-2-one;HMDB0133477$(3Z)-3-hydroxy-4-(3-methoxyphenyl)but-3-en-2-one;HMDB0133482$1-(3-methoxyphenyl)butane-2,3-dione;HMDB0133510$4-(3-hydroxy-5-methoxyphenyl)but-3-en-2-one;HMDB0133534$1-hydroxy-4-(3-methoxyphenyl)but-3-en-2-one)	('C11H12O3_192.078644', '', 1)
F1027	193.08589935302734	344.70279600000003	940	kp70_192.0786	M0,M+H+	None	192.07860096487062	(R)-Shinanolone	(HMDB0030580$(R)-Shinanolone;HMDB0030752$Methyl trans-p-methoxycinnamate;HMDB0031610$Allyl phenoxyacetate;HMDB0031623$Ethyl phenylglycidate;HMDB0032591$Dehydrozingerone;HMDB0035275$Isomyristicin;HMDB0035873$Myristicin;HMDB0035894$(Z)-4-Methoxy-6-(1-propenyl)-1,3-benzodioxole;HMDB0037277$Isoeugenol formate;HMDB0037877$Eugenyl formate;HMDB0040268$Ethyl 3-oxo-3-phenylpropanoate;HMDB0040446$Benzyl acetoacetate;HMDB0041007$1'-Hydroxychavicol acetate;HMDB0041481$4-(3,4-Methylenedioxyphenyl)-2-butanone;HMDB0126380$2,2-dimethyl-2H-chromene-5,7-diol;HMDB0126381$2,2-dimethyl-2H-chromene-5,6-diol;HMDB0126382$5,5-dimethyl-3,6-dioxatricyclo[5.4.0.0²,⁴]undeca-1(11),7,9-trien-11-ol;HMDB0126383$2-(hydroxymethyl)-2-methyl-2H-chromen-5-ol;HMDB0129370$1-(4-methoxy-1-benzofuran-5-yl)ethan-1-ol;HMDB0131282$ethyl (2E)-3-(4-hydroxyphenyl)prop-2-enoate;HMDB0133439$4-(4-hydroxy-3-methoxyphenyl)but-3-en-2-one;HMDB0133477$(3Z)-3-hydroxy-4-(3-methoxyphenyl)but-3-en-2-one;HMDB0133482$1-(3-methoxyphenyl)butane-2,3-dione;HMDB0133510$4-(3-hydroxy-5-methoxyphenyl)but-3-en-2-one;HMDB0133534$1-hydroxy-4-(3-methoxyphenyl)but-3-en-2-one)	('C11H12O3_192.078644', '', 1)
